SantaClara,PaçosdeFerreira,1,1
SantaClara,Portimonense,1,0
SantaClara,Porto,1,1
SantaClara,RioAve,0,2
SantaClara,SportingCP,1,2
SantaClara,VitóriadeGuimarães,1,3
SantaClara,Vizela,0,1
SportingCP,Arouca,1,1
SportingCP,Benfica,2,2
SportingCP,Boavista,3,0
SportingCP,Braga,5,0
SportingCP,CasaPia,3,1
SportingCP,Chaves,0,2
SportingCP,Estoril,2,0
SportingCP,Famalicão,2,1
SportingCP,GilVicente,3,1
SportingCP,Marítimo,2,1
SportingCP,PaçosdeFerreira,3,0
SportingCP,Portimonense,4,0
SportingCP,Porto,1,2
SportingCP,RioAve,3,0
SportingCP,SantaClara,3,0
SportingCP,VitóriadeGuimarães,3,0
SportingCP,Vizela,2,1
VitóriadeGuimarães,Arouca,0,2
VitóriadeGuimarães,Benfica,0,0
VitóriadeGuimarães,Boavista,3,2
VitóriadeGuimarães,Braga,2,1
VitóriadeGuimarães,CasaPia,0,1
VitóriadeGuimarães,Chaves,2,1
VitóriadeGuimarães,Estoril,1,0
VitóriadeGuimarães,Famalicão,3,2
VitóriadeGuimarães,GilVicente,1,0
VitóriadeGuimarães,Marítimo,1,0
VitóriadeGuimarães,PaçosdeFerreira,0,0
VitóriadeGuimarães,Portimonense,1,0
VitóriadeGuimarães,Porto,0,1
VitóriadeGuimarães,RioAve,0,0
VitóriadeGuimarães,SantaClara,1,0
VitóriadeGuimarães,SportingCP,0,2
VitóriadeGuimarães,Vizela,3,0
Vizela,Arouca,0,1
Vizela,Benfica,0,2
Vizela,Boavista,1,1
Vizela,Braga,0,4
Vizela,CasaPia,3,1
Vizela,Chaves,0,0
Vizela,Estoril,0,1
Vizela,Famalicão,0,0
Vizela,GilVicente,2,2
Vizela,Marítimo,3,0
Vizela,PaçosdeFerreira,1,2
Vizela,Portimonense,1,0
Vizela,Porto,0,1
Vizela,RioAve,3,1
Vizela,SantaClara,0,1
Vizela,SportingCP,1,2
Vizela,VitóriadeGuimarães,3,0
x,y,-2,-2
